"uid","userName","catagory","sub_catagory","product","listing_amount","counts","total_bid_amount"
"40ee5e87-dfae-4460-96c2-6f003c057fc2","BigTexCollects","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Anakin","1","3","129"
"97f31dab-e5ab-4fcb-a845-a193b77e1eb0","Kiritox13","Memorabilia","Pop Culture Memorabilia","Funko Magneto signed by Matthew Waterson","1","3","80"
"59821888-8adf-400a-8077-fa9d13b67c1b","Jordar6845","Memorabilia","Pop Culture Memorabilia","Funko Zoro signed by Chris Sabat","1","3","67"
"c9ada78e-a594-4359-b8c4-bf4495b7c0cf","Jarbear22","Memorabilia","Pop Culture Memorabilia","Funko ST Robin signed by Maya Hawke","1","3","46"
"54c4c5e7-176e-440d-8b3c-d9884ba3ed7d","Valentej","Memorabilia","Pop Culture Memorabilia","Funko Maki Allegra Clark","1","3","225"
"05ef36af-173f-4704-aa64-7786980ee047","Crimson12","Memorabilia","Pop Culture Memorabilia","Funko Bleach Ichigo signed by JYB","1","3","124"
"7190e3d9-7329-4e12-8f34-fd57819aa878","y3d_ffx","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Anakin","1","3","55"
"bccbf500-cff3-45ac-977e-2547dddde4a1","milansfunko","Memorabilia","Pop Culture Memorabilia","Funko Rock Lee dual signed ","1","3","360"
"46f99726-e67a-43ea-9bde-1c3c2b2d1a00","talonjameson","Memorabilia","Pop Culture Memorabilia","Funko Kaida signed by David Sobolov","1","3","66"
"88cb02fb-1640-4c0f-a390-ee8a20294443","j878","Memorabilia","Pop Culture Memorabilia","Funko Batman signed by Christian Bale","1","3","1248"
"c540e4b8-a463-4345-9d3e-26ee29734010","JPLynnKing","Memorabilia","Pop Culture Memorabilia","Funko Constantine signed by Matt Ryan","1","3","270"
"e4079317-3fe2-4f7f-8873-f4bb2434fc61","agentX","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Laura Post","1","3","186"
"1e9000e9-baf5-40da-ab57-ea70059121a4","vecruse","Memorabilia","Pop Culture Memorabilia","Funko Sabo dual signed by JYB and Toru","1","3","384"
"bbf53b38-cb13-48c5-85b1-358e93a4ce97","William_Jeriel7","Memorabilia","Pop Culture Memorabilia","Funko Loki signed by Tom Hiddleston ","1","3","28"
"3b503418-0cac-4de7-beff-e85800ba49ed","Zanget5u","Memorabilia","Pop Culture Memorabilia","Funko Bleach Ichigo signed by JYB","1","3","170"
"de2571d8-f61b-4075-ac55-969b0046345f","dsalazar2209","Memorabilia","Pop Culture Memorabilia","Funko Sabo signed by Toru Furuya","1","2","170"
"254ebec4-63b0-4f75-a354-45bfa23972ee","SnakeEyes","Memorabilia","Pop Culture Memorabilia","Funko Captain Rex signed by De","1","2","288"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Memorabilia","Pop Culture Memorabilia","Funko Zoro signed by Chris Sabat","1","2","94"
"7803c004-319c-40fa-ac06-299a879ac4a0","funky_flip_lk","Memorabilia","Pop Culture Memorabilia","Funko Thrawn signed by Lars Mikkelsen","1","2","16"
"919a3bf3-35d0-4256-91c0-c90f64a20991","ShylockDT","Memorabilia","Pop Culture Memorabilia","Funko The Joker ","1","2","9"
"1e9000e9-baf5-40da-ab57-ea70059121a4","vecruse","Memorabilia","Pop Culture Memorabilia","Funko Loki signed by Tom Hiddleston ","1","2","640"
"089d5ef1-070b-4bb8-9853-03724a0cbd15","cferebee767","Memorabilia","Pop Culture Memorabilia","Funko Spider Demon Allegra Clark","1","2","4"
"8e6ec2ac-4087-4c7c-b87c-ba518d2e3c0d","mf2001","Memorabilia","Pop Culture Memorabilia","Funko Sasori signed by JYB","1","2","6"
"f441c9cc-a59d-44db-bfa4-e27abe31e16a","Javiloso","Memorabilia","Pop Culture Memorabilia","Funko Nami signed by Emily and Luci","1","2","105"
"ab81917e-b0b1-439c-9ab8-2d7af7d86564","santos1101","Memorabilia","Pop Culture Memorabilia","Funko Yami signed by Chris Sabat","1","2","21"
"ed3bba4e-cab7-4ce5-b093-fdb667064064","popngeeks","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Power Rangers JYB","1","2","22"
"4a348b7b-1268-4962-b647-1cad8aebb1a0","FR3DO","Memorabilia","Pop Culture Memorabilia","Funko Magneto signed by Matthew Waterson","1","2","44"
"cd094e1f-d1c3-4bfd-b84b-ffc40e57f80f","StrawHatGuy","Memorabilia","Pop Culture Memorabilia","Funko Rock Lee signed by Yoichi","1","2","18"
"e3596f15-7e93-4484-83fc-d24588c3d650","FirstForm","Memorabilia","Pop Culture Memorabilia","SH Figuarts Kefla signed by Elizabeth M.","1","2","36"
"76772b72-e56e-43ec-9551-16cea2505052","Griinchzzz","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Altair","1","2","10"
"a56e4e5b-0f91-45ff-8cc1-0feed1c49698","weregarurum0n","Memorabilia","Pop Culture Memorabilia","Funko Law signed by Matthew Mercer","1","2","56"
"54c4c5e7-176e-440d-8b3c-d9884ba3ed7d","Valentej","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Power Rangers JYB","1","2","6"
"8669a4e9-9f53-41ad-bc28-0fc3388f6655","PoppaGoss ","Memorabilia","Pop Culture Memorabilia","Funko Batman signed by Michael Keaton ","1","2","476"
"e0ce123a-86f5-47b0-b38d-1ccf4c27dea3","popculturejohn ","Memorabilia","Pop Culture Memorabilia","Funko Thrawn signed by Lars Mikkelsen","1","2","28"
"c9ada78e-a594-4359-b8c4-bf4495b7c0cf","Jarbear22","Memorabilia","Pop Culture Memorabilia","Funko Adam signed by Alec Baldwin","1","2","28"
"1934baa1-5463-440e-b234-074f43923edf","doot","Memorabilia","Pop Culture Memorabilia","Funko Rock Lee signed by Yoichi","1","2","195"
"b5f69a73-5ad6-4afd-a568-5aa1be981615","Elcastillo1122","Memorabilia","Pop Culture Memorabilia","Funko Adam signed by Alec Baldwin","1","2","10"
"3ed16333-db31-49f5-8f67-0bbfedacbd61","Earnhardt97","Memorabilia","Pop Culture Memorabilia","Funko Loki signed by Tom Hiddleston ","1","2","140"
"c9ada78e-a594-4359-b8c4-bf4495b7c0cf","Jarbear22","Memorabilia","Pop Culture Memorabilia","Funko Thrawn signed by Lars Mikkelsen","1","2","19"
"46f99726-e67a-43ea-9bde-1c3c2b2d1a00","talonjameson","Memorabilia","Pop Culture Memorabilia","Funko Rock Lee Dual Signed ","1","2","150"
"88747410-ca18-4a88-864f-071e7b6bf244","geo","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Laura Post","1","2","10"
"a7696b71-9c36-4a47-9d3d-a7d411be7dc5","eliproz ","Memorabilia","Pop Culture Memorabilia","Funko Luke signed by Mark Hamill","1","2","512"
"59821888-8adf-400a-8077-fa9d13b67c1b","Jordar6845","Memorabilia","Pop Culture Memorabilia","Funko Kaido signed by David Sobolov","1","2","4"
"5b93463d-fffd-4112-af04-cd0d40edae0a","Alex","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Anakin","1","2","20"
"59821888-8adf-400a-8077-fa9d13b67c1b","Jordar6845","Memorabilia","Pop Culture Memorabilia","Funko Loki signed by Tom Hiddleston ","1","2","150"
"c8d09ded-5f83-40d5-ab4e-d33c88ed16ba","Modern_Vintage_NYC ","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 TCG One Piece ","1","2","4"
"c8d09ded-5f83-40d5-ab4e-d33c88ed16ba","Modern_Vintage_NYC ","Memorabilia","Pop Culture Memorabilia","Funko Bleach Ichigo signed by JYB","1","2","5"
"a0ab7b70-3c7f-4a1d-b3e7-2a16689e94a0","doms","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Allegra Clark ","1","2","154"
"c8d09ded-5f83-40d5-ab4e-d33c88ed16ba","Modern_Vintage_NYC ","Memorabilia","Pop Culture Memorabilia","Funko Loki signed by Tom Hiddleston ","1","2","10"
"46f99726-e67a-43ea-9bde-1c3c2b2d1a00","talonjameson","Memorabilia","Pop Culture Memorabilia","Funko Constantine signed by Matt Ryan","1","2","98"
"c2beeeba-f2ee-4afa-91bf-ea6fb8cbc449","jsan_collects","Memorabilia","Pop Culture Memorabilia","Funko Sabo dual signed by JYB and Toru","1","2","420"
"8e6ec2ac-4087-4c7c-b87c-ba518d2e3c0d","mf2001","Memorabilia","Pop Culture Memorabilia","Funko Sabo signed by Toru Furuya","1","2","4"
"6d0ef107-6b55-4c9f-ac0d-8e1811bcf624","Saltydogcomics","Memorabilia","Pop Culture Memorabilia","Funko Zoro signed by Chris Sabat","1","2","36"
"c0f5b84d-a7a7-4e4d-9e50-d0f5ac4b0334","GhostPriceX ","Memorabilia","Pop Culture Memorabilia","Funko Bleach Ichigo signed by JYB","1","2","132"
"30e868c8-efee-4578-bc3b-bfea4e5edee7","RiptideCaliber","Memorabilia","Pop Culture Memorabilia","Funko Obi Wan signed by Ewan","1","2","293"
"ce3d8f52-13dd-45ce-a325-0dd58e258f78","Anonymous_Anime","Memorabilia","Pop Culture Memorabilia","Funko Captain Rex signed by De","1","2","722"
"605ed024-8993-447c-b56b-e76e534cf8e9","Emmanuel78","Memorabilia","Pop Culture Memorabilia","Funko Sabo dual signed by JYB and Toru","1","2","64"
"50e16acf-0a30-43de-93f1-4242811e7c41","lrluigi15","Memorabilia","Pop Culture Memorabilia","Funko Batman signed by Michael Keaton ","1","2","415"
"7190e3d9-7329-4e12-8f34-fd57819aa878","y3d_ffx","Memorabilia","Pop Culture Memorabilia","Funko Luke signed by Mark Hamill","1","2","190"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Memorabilia","Pop Culture Memorabilia","Funko Magneto signed by Matthew Waterson","1","2","180"
"1a9ee37f-2dd0-4bc7-ac39-c5dabfe80b9c","olive137","Memorabilia","Pop Culture Memorabilia","Funko Soldier Boy signed by Jensen Ackle","1","2","200"
"254ebec4-63b0-4f75-a354-45bfa23972ee","SnakeEyes","Memorabilia","Pop Culture Memorabilia","Funko Obi Wan signed by Ewan","1","2","290"
"3b503418-0cac-4de7-beff-e85800ba49ed","Zanget5u","Memorabilia","Pop Culture Memorabilia","Funko Yami signed by Chris Sabat","1","2","64"
"2a95da21-2114-402b-9aa6-66dbcb27d084","max","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Signed by JYB","1","2","83"
"2e9a6b34-2c0e-4f3a-a197-b8b6cf1afb35","DynamiteDAW","Memorabilia","Pop Culture Memorabilia","Funko Ellie signed by Ashely Johnson","1","2","62"
"f1266efd-1431-48ae-9de0-5bdbd01709cb","tanner.harbert","Memorabilia","Pop Culture Memorabilia","Funko Sasori signed by JYB","1","2","30"
"7190e3d9-7329-4e12-8f34-fd57819aa878","y3d_ffx","Memorabilia","Pop Culture Memorabilia","Funko Ellie signed by Ashely Johnson","1","2","42"
"7b8a6557-a5be-408d-886b-0e0613583911","ericrod0127","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Ahsoka","1","2","144"
"00fbcd00-a41f-4ce6-8060-d41680950603","Aimen Inc","Memorabilia","Pop Culture Memorabilia","Funko Pop Soldier Boy signed Jensen ","1","2","160"
"5b93463d-fffd-4112-af04-cd0d40edae0a","Alex","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Allegra Clark ","1","2","6"
"ed3bba4e-cab7-4ce5-b093-fdb667064064","popngeeks","Memorabilia","Pop Culture Memorabilia","Funko Sasori signed by JYB","1","2","113"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Memorabilia","Pop Culture Memorabilia","Funko Kaido signed by David Sobolov","1","2","130"
"a15b777e-7e80-469e-8bdd-f81f4b445213","GXC10","Memorabilia","Pop Culture Memorabilia","Funko Vash signed by JYB","1","2","36"
"c0f5b84d-a7a7-4e4d-9e50-d0f5ac4b0334","GhostPriceX ","Memorabilia","Pop Culture Memorabilia","Funko Soldier Boy signed by Jensen Ackle","1","2","4"
"a56e4e5b-0f91-45ff-8cc1-0feed1c49698","weregarurum0n","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Signed by JYB","1","2","242"
"edda021d-9c24-4216-8f8a-6cfca964b1e7","AgentOso","Memorabilia","Pop Culture Memorabilia","Funko Captain Rex signed by De","1","2","190"
"46f99726-e67a-43ea-9bde-1c3c2b2d1a00","talonjameson","Memorabilia","Pop Culture Memorabilia","Funko Loki signed by Tom Hiddleston ","1","2","155"
"76772b72-e56e-43ec-9551-16cea2505052","Griinchzzz","Memorabilia","Pop Culture Memorabilia","Custom Nurse Joker","1","2","36"
"a2f14afa-70dc-44cd-9250-01cf6fb56852","Monthly Pops","Memorabilia","Pop Culture Memorabilia","Funko Thrawn signed by Lars Mikkelsen","1","2","61"
"3e21c112-fb92-4ae9-b888-5bbb7ca1bb78","garalan101","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Laura Post","1","2","122"
"5fe07bbc-1291-46dc-97ef-3cec3481969d","Penguin_Collectibles","Memorabilia","Pop Culture Memorabilia","CGC Arrow signed by Stephan Amell","1","2","116"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Memorabilia","Pop Culture Memorabilia","Funko Kabuto signed by Nobutoshi","1","2","21"
"50e16acf-0a30-43de-93f1-4242811e7c41","lrluigi15","Memorabilia","Pop Culture Memorabilia","Funko Zoro signed by Chris Sabat","1","2","200"
"f8755777-8fb1-4a9d-ad7c-5989cef65b33","Loose.End","Memorabilia","Pop Culture Memorabilia","Funko Ellie signed by Ashely Johnson","1","2","428"
"c2beeeba-f2ee-4afa-91bf-ea6fb8cbc449","jsan_collects","Memorabilia","Pop Culture Memorabilia","Funko Dean signed by Jensen Ackles","1","2","86"
"f7265501-8faf-4b42-a117-ede939be3d1d","Funkoguy1","Memorabilia","Pop Culture Memorabilia","Funko Darth Vader Signed by Hayden C. ","1","2","185"
"7190e3d9-7329-4e12-8f34-fd57819aa878","y3d_ffx","Memorabilia","Pop Culture Memorabilia","Funko The Joker ","1","2","67"
"b5765059-18e7-4703-ba91-5769a0adf579","jaypizzle","Memorabilia","Pop Culture Memorabilia","Funko OG Nami dual signed by Emily,Lucci","1","2","142"
"e2315fc7-85f4-4663-9393-8f924e975bb6","Justin ","Memorabilia","Pop Culture Memorabilia","Funko Maki Allegra Clark","1","2","65"
"8e6ec2ac-4087-4c7c-b87c-ba518d2e3c0d","mf2001","Memorabilia","Pop Culture Memorabilia","Funko Nico signed by Yuriko","1","2","4"
"46f99726-e67a-43ea-9bde-1c3c2b2d1a00","talonjameson","Memorabilia","Pop Culture Memorabilia","Funko Batman signed by Christian Bale","1","2","72"
"f017a400-7fd9-4835-b9d6-4fe51194c4b5","Flametastic","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Ymir ","1","2","9"
"c8d09ded-5f83-40d5-ab4e-d33c88ed16ba","Modern_Vintage_NYC ","Memorabilia","Pop Culture Memorabilia","Figpin Boba Fett signed by Temuera M","1","2","57"
"a0b7879f-68cd-449d-9d57-127d72071d81","Smizzed","Memorabilia","Pop Culture Memorabilia","Funko Vash signed by JYB","1","2","22"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Memorabilia","Pop Culture Memorabilia","Funko Nami signed by Emily and Lucci","1","2","396"
"19043610-a992-4dde-b33d-4631b5bb1532","kveenegk","Memorabilia","Pop Culture Memorabilia","Funko Captain Rex signed by De","1","2","56"
"8d2e977c-fa40-4f08-8467-b2b754784cd2","Bo3popnwax ","Memorabilia","Pop Culture Memorabilia","Funko Loki signed by Tom Hiddleston ","1","2","205"
"b31f46c2-5e78-470b-9c64-dc09f891b073","Dmcfe082","Memorabilia","Pop Culture Memorabilia","Funko JJK Maki signed by Allegra Clark ","1","2","140"
"88cb02fb-1640-4c0f-a390-ee8a20294443","j878","Memorabilia","Pop Culture Memorabilia","Funko JJK Maki signed by Allegra Clark ","1","2","130"
"605ed024-8993-447c-b56b-e76e534cf8e9","Emmanuel78","Memorabilia","Pop Culture Memorabilia","Funko Adam signed by Alec Baldwin","1","2","180"
"05ef36af-173f-4704-aa64-7786980ee047","Crimson12","Memorabilia","Pop Culture Memorabilia","Funko The Joker ","1","2","12"
"ffad060d-2eb3-4995-aeab-222dd0d7ce07","MeatManMcLain","Memorabilia","Pop Culture Memorabilia","Funko Zoro signed by Chris Sabat","1","2","8"
"919a3bf3-35d0-4256-91c0-c90f64a20991","ShylockDT","Memorabilia","Pop Culture Memorabilia","Funko Kaido signed by David Sobolov","1","2","6"
"089d5ef1-070b-4bb8-9853-03724a0cbd15","cferebee767","Memorabilia","Pop Culture Memorabilia","Funko Kabuto signed by Nobutoshi","1","2","36"
"7803c004-319c-40fa-ac06-299a879ac4a0","funky_flip_lk","Memorabilia","Pop Culture Memorabilia","Funko Loki signed by Tom Hiddleston ","1","2","18"
"7190e3d9-7329-4e12-8f34-fd57819aa878","y3d_ffx","Memorabilia","Pop Culture Memorabilia","Funko Magneto signed by Matthew Waterson","1","2","70"
"b303fe6c-6041-4963-b770-b09de0d6e586","jakepostell","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Matthew Waterson","1","2","52"
"7190e3d9-7329-4e12-8f34-fd57819aa878","y3d_ffx","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Laura Post","1","2","14"
"749cb189-0a05-474b-b5b4-049fb87ca4ac","TheManFree","Memorabilia","Pop Culture Memorabilia","Funko Zoro signed by Chris Sabat","1","2","144"
"cdc60b59-261d-43ad-905d-5c4f8a8469c6","metal_jacket","Memorabilia","Pop Culture Memorabilia","Funko Soldier Boy signed by Jensen Ackle","1","2","260"
"5b93463d-fffd-4112-af04-cd0d40edae0a","Alex","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Laura Post","1","2","6"
"59821888-8adf-400a-8077-fa9d13b67c1b","Jordar6845","Memorabilia","Pop Culture Memorabilia","Funko Bleach Ichigo signed by JYB","1","2","52"
"70b74c2f-9648-4ec7-93b5-49b285894ec8","ezm.popz","Memorabilia","Pop Culture Memorabilia","Funko Captain Rex signed by De","1","2","130"
"5b93463d-fffd-4112-af04-cd0d40edae0a","Alex","Memorabilia","Pop Culture Memorabilia","Funko Rock Lee signed by Yoichi Masukawa","1","2","32"
"5dce8cf3-36fc-4689-b13f-345d5d4fae2b","GameOfPops","Memorabilia","Pop Culture Memorabilia","Funko Pop Soldier Boy signed Jensen ","1","2","283"
"c8d09ded-5f83-40d5-ab4e-d33c88ed16ba","Modern_Vintage_NYC ","Memorabilia","Pop Culture Memorabilia","CGC Arrow signed by Stephan Amell","1","2","105"
"01ce5bc5-cfdb-4d11-ac8d-530991c33d49","pgjunior","Memorabilia","Pop Culture Memorabilia","Funko ST Robin signed by Maya Hawke","1","2","142"
"cd15f5e8-7549-4684-b29d-dac9803739ef","Gadcova","Memorabilia","Pop Culture Memorabilia","Funko Kaida signed by David Sobolov","1","2","28"
"63feb72c-c8a9-45b4-96d6-feb5dc4b7439","xoteejayy","Memorabilia","Pop Culture Memorabilia","Funko Obi Wan signed by Ewan","1","2","230"
"3fb10768-6d54-46cf-b6ef-eca2be003cd7","chicharocollect","Memorabilia","Pop Culture Memorabilia","Funko Kaida signed by David Sobolov","1","2","40"
"7190e3d9-7329-4e12-8f34-fd57819aa878","y3d_ffx","Memorabilia","Pop Culture Memorabilia","Funko Batman signed by Michael Keaton ","1","2","115"
"c0f5b84d-a7a7-4e4d-9e50-d0f5ac4b0334","GhostPriceX ","Memorabilia","Pop Culture Memorabilia","Funko Nami signed by Emily and Lucci","1","2","306"
"b303fe6c-6041-4963-b770-b09de0d6e586","jakepostell","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Matt Ryan","1","2","12"
"c7111c96-181a-4a4b-8bdb-209d73e66565","SorryMeSoSlow","Memorabilia","Pop Culture Memorabilia","Funko Ellie signed by Ashely Johnson","1","2","140"
"76772b72-e56e-43ec-9551-16cea2505052","Griinchzzz","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Anakin","1","2","26"
"c8d09ded-5f83-40d5-ab4e-d33c88ed16ba","Modern_Vintage_NYC ","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Matt Ryan","1","2","29"
"e4079317-3fe2-4f7f-8873-f4bb2434fc61","agentX","Memorabilia","Pop Culture Memorabilia","Funko Magneto signed by Matthew Waterson","1","2","65"
"4c93d464-5b68-42ab-a1d9-e87dc26011f1","waka01","Memorabilia","Pop Culture Memorabilia","Funko Captain Rex signed by De","1","2","140"
"e4079317-3fe2-4f7f-8873-f4bb2434fc61","agentX","Memorabilia","Pop Culture Memorabilia","Funko Rock Lee Dual Signed ","1","2","140"
"605ed024-8993-447c-b56b-e76e534cf8e9","Emmanuel78","Memorabilia","Pop Culture Memorabilia","Funko Soldier Boy signed by Jensen Ackle","1","2","92"
"771ddbf9-461d-4c4d-a8c4-b53fd4a9ead6","anime_hime","Memorabilia","Pop Culture Memorabilia","Funko Yami signed by Chris Sabat","1","2","81"
"9d42ce62-cd8a-4e16-90de-006251edf31d","tam3sun","Memorabilia","Pop Culture Memorabilia","Funko Magneto signed by Matthew Waterson","1","2","19"
"ed3bba4e-cab7-4ce5-b093-fdb667064064","popngeeks","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Signed by JYB","1","2","3"
"c8d09ded-5f83-40d5-ab4e-d33c88ed16ba","Modern_Vintage_NYC ","Memorabilia","Pop Culture Memorabilia","Funko Rock Lee signed by Yoichi","1","2","45"
"46f99726-e67a-43ea-9bde-1c3c2b2d1a00","talonjameson","Memorabilia","Pop Culture Memorabilia","Funko Robin signed by Maya Hawke","1","2","98"
"8e250cc8-38bd-4515-8263-11df737dc487","paigestlawrence","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Signed by JYB","1","2","182"
"4c93d464-5b68-42ab-a1d9-e87dc26011f1","waka01","Memorabilia","Pop Culture Memorabilia","Funko Constantine signed by Matt Ryan","1","2","78"
"737c560c-8e77-4e45-8cd2-ce1f11b17c20","Arodr238","Memorabilia","Pop Culture Memorabilia","Funko Rock Lee dual signed ","1","2","260"
"c09fc64c-7c97-4d01-b7e2-123b0b135ab1","Dubalub","Memorabilia","Pop Culture Memorabilia","Funko Franky signed by Kazuki Yao","1","2","230"
"c9ada78e-a594-4359-b8c4-bf4495b7c0cf","Jarbear22","Memorabilia","Pop Culture Memorabilia","Funko Pop Soldier Boy signed Jensen ","1","2","4"
"bbf53b38-cb13-48c5-85b1-358e93a4ce97","William_Jeriel7","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Allegra Clark ","1","2","8"
"c2beeeba-f2ee-4afa-91bf-ea6fb8cbc449","jsan_collects","Memorabilia","Pop Culture Memorabilia","Funko Robin signed by Maya Hawke","1","2","134"
"c8d09ded-5f83-40d5-ab4e-d33c88ed16ba","Modern_Vintage_NYC ","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 Funko Anakin","1","2","33"
"63feb72c-c8a9-45b4-96d6-feb5dc4b7439","xoteejayy","Memorabilia","Pop Culture Memorabilia","🚨 Flash Auction! 🚨 JYB","1","2","41"
